Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality
2015-05-20,Wheat,Saline,8.0,17.353817932961928,80.0,11.173179902563646,71,55,40,34.63349209754604,13.916666666666666
2015-05-21,Wheat,Peaty,5.5,15.535648926531255,80.0,12.371399749493529,60,45,31,22.45785201960821,22.83333333333333
2015-05-22,Wheat,Clay,6.25,21.22792496302878,78.77207503697122,11.358329700629666,66,50,36,61.95930888069447,44.33333333333333
2015-05-23,Wheat,Clay,6.25,19.64025563696085,80.0,11.211975360471255,66,50,36,75.5923236695676,44.33333333333333
2015-05-24,Wheat,Peaty,5.5,11.740852204164067,80.0,9.282307943656807,60,45,31,9.662134891637916,22.83333333333333
2015-05-25,Wheat,Sandy,6.75,13.876925810317092,80.0,12.264037419421406,55,40,27,29.52151536115961,35.58333333333333
2015-05-26,Wheat,Saline,8.0,14.037418703010772,80.0,8.759461505084186,71,55,40,24.31994064551937,13.916666666666666
2015-05-27,Wheat,Peaty,5.5,18.200767211785703,80.0,7.564080121815066,60,45,31,39.31894107457807,22.83333333333333
2015-05-28,Wheat,Saline,8.0,11.919911402890362,80.0,9.104423873172893,71,55,40,11.379936872833063,13.916666666666666
2015-05-29,Wheat,Peaty,5.5,16.458901105163417,80.0,7.138684503511824,60,45,31,37.50373093431973,22.83333333333333
2015-05-30,Wheat,Sandy,6.75,18.63607872094565,80.0,8.984247810217461,55,40,27,53.2052668757518,35.58333333333333
2015-05-31,Wheat,Peaty,5.5,25.57162520074853,74.42837479925147,15.116692922726086,60,45,31,24.271764895524434,22.83333333333333
2015-06-01,Wheat,Saline,8.0,16.605388239507143,80.0,11.972210385935949,71,55,40,37.80536966172579,13.916666666666666
2015-06-02,Wheat,Clay,6.25,16.06334978085077,80.0,12.847495188071075,66,50,36,41.10231262074986,44.33333333333333
2015-06-03,Wheat,Loamy,6.5,19.665169646953693,80.0,9.345814724360944,77,60,45,100.09065040727728,60.66666666666666
2015-06-04,Wheat,Peaty,5.5,28.131446275976145,71.86855372402385,9.72127459045515,60,45,31,9.141292626151891,22.83333333333333
2015-06-05,Wheat,Saline,8.0,11.974235221941232,80.0,17.585004594490005,71,55,40,11.282580493296308,13.916666666666666
2015-06-06,Wheat,Sandy,6.75,23.57083664735332,76.42916335264668,13.073022229328192,55,40,27,40.37084041355776,35.58333333333333
2015-06-07,Wheat,Sandy,6.75,17.22530864805677,80.0,8.5535786508628,55,40,27,40.27100658679711,35.58333333333333
2015-06-08,Wheat,Sandy,6.75,19.93565260262209,80.0,6.376277287345968,55,40,27,55.99345062469861,35.58333333333333
2015-06-09,Wheat,Saline,8.0,10.901455993866236,80.0,5.599571603821325,71,55,40,5.343076524686426,13.916666666666666
2015-06-10,Wheat,Peaty,5.5,16.961699742153066,80.0,15.47998716592101,60,45,31,41.35183124265703,22.83333333333333
2015-06-11,Wheat,Sandy,6.75,15.841266650182892,80.0,10.819324693863065,55,40,27,35.099841687803334,35.58333333333333
2015-06-12,Wheat,Saline,8.0,11.491062116812577,80.0,8.073735429427398,71,55,40,8.23086925375962,13.916666666666666
2015-06-13,Wheat,Peaty,5.5,11.543551282954644,80.0,9.756243092499728,60,45,31,8.484213469031173,22.83333333333333
2015-06-14,Wheat,Peaty,5.5,21.383285363768607,78.61671463623139,18.012880977329083,60,45,31,47.150724748077344,22.83333333333333
2015-06-15,Wheat,Clay,6.25,15.9906780409465,80.0,15.647785909166751,66,50,36,42.84213983476585,44.33333333333333
2015-06-16,Wheat,Saline,8.0,19.84990314462565,80.0,13.647476236422438,71,55,40,57.26763104109505,13.916666666666666
2015-06-17,Wheat,Loamy,6.5,15.777584729669227,80.0,7.569913974856554,77,60,45,57.51545622037844,60.66666666666666
2015-06-18,Wheat,Loamy,6.5,20.190262012086368,79.80973798791364,9.86666960260691,77,60,45,83.55596374624515,60.66666666666666
2015-06-19,Wheat,Peaty,5.5,16.19632087805279,80.0,7.537610043167454,60,45,31,37.63227022345162,22.83333333333333
2015-06-20,Wheat,Clay,6.25,13.494502392652404,80.0,7.414161440736085,66,50,36,23.08491782023799,44.33333333333333
2015-06-21,Wheat,Peaty,5.5,13.959941240255423,80.0,4.802099309611278,60,45,31,18.81101032214817,22.83333333333333
2015-06-22,Wheat,Peaty,5.5,15.154259742552314,80.0,14.458490934895472,60,45,31,21.860200223945,22.83333333333333
2015-06-23,Wheat,Sandy,6.75,24.529522772647223,75.47047722735277,9.051377394211515,55,40,27,33.89361503805405,35.58333333333333
2015-06-24,Wheat,Peaty,5.5,21.10149891502543,78.89850108497457,8.73303682566939,60,45,31,52.75406198030209,22.83333333333333
2015-06-25,Wheat,Loamy,6.5,15.989142361398343,80.0,8.1210169117204,77,60,45,50.39137809255692,60.66666666666666
2015-06-26,Wheat,Loamy,6.5,16.07150116026874,80.0,5.775756069926489,77,60,45,64.70570894693665,60.66666666666666
2015-06-27,Wheat,Peaty,5.5,18.071084577419143,80.0,10.70270623243168,60,45,31,42.31912367928162,22.83333333333333
2015-06-28,Wheat,Loamy,6.5,13.659902514002376,80.0,12.95016498078289,77,60,45,31.979216443933616,60.66666666666666
2015-06-29,Wheat,Sandy,6.75,22.350883614922576,77.64911638507742,15.14298050403128,55,40,27,52.27138988196961,35.58333333333333
2015-06-30,Wheat,Loamy,6.5,14.532909019249626,80.0,7.688736245959658,77,60,45,38.992814091547714,60.66666666666666
2015-07-01,Wheat,Loamy,6.5,17.534541001464298,80.0,14.744545356195427,77,60,45,70.88760529396858,60.66666666666666
2015-07-02,Wheat,Clay,6.25,16.798138971000427,80.0,10.346555856283592,66,50,36,55.03576249070648,44.33333333333333
2015-07-03,Wheat,Sandy,6.75,12.198268925886795,80.0,13.982057335971213,55,40,27,13.49888086011634,35.58333333333333
2015-07-04,Wheat,Sandy,6.75,15.139491573458107,80.0,12.402044066986408,55,40,27,30.284807852583835,35.58333333333333
2015-07-05,Wheat,Saline,8.0,15.695102011035456,80.0,6.539115723721451,71,55,40,32.8222501848963,13.916666666666666
2015-07-06,Wheat,Peaty,5.5,10.617842576097964,80.0,7.306682636330173,60,45,31,3.4554277171454526,22.83333333333333
2015-07-07,Wheat,Peaty,5.5,17.629569006439006,80.0,9.4970351946475,60,45,31,45.12417382418037,22.83333333333333
2015-07-08,Wheat,Clay,6.25,12.295439444950969,80.0,7.735010445620651,66,50,36,18.64936549186015,44.33333333333333
2015-07-09,Wheat,Sandy,6.75,22.3965222220923,77.6034777779077,5.516266386912291,55,40,27,43.30776024943084,35.58333333333333
2015-07-10,Wheat,Clay,6.25,15.73176123354788,80.0,8.0293123105091,66,50,36,37.65363356794944,44.33333333333333
2015-07-11,Wheat,Peaty,5.5,19.50589932755711,80.0,11.77120707465516,60,45,31,57.74318439278032,22.83333333333333
2015-07-12,Wheat,Loamy,6.5,22.68158938026824,77.31841061973176,10.687646823709583,77,60,45,53.6317019709499,60.66666666666666
2015-07-13,Wheat,Sandy,6.75,10.431968964095171,80.0,7.346054139603211,55,40,27,2.3060037704696064,35.58333333333333
2015-07-14,Wheat,Saline,8.0,10.342089874981127,80.0,12.990025011315176,71,55,40,2.312103587798966,13.916666666666666
2015-07-15,Wheat,Peaty,5.5,21.620708835530657,78.37929116446935,10.84036350599155,60,45,31,48.65560750912184,22.83333333333333
2015-07-16,Wheat,Clay,6.25,13.012649301404965,80.0,6.983810608586877,66,50,36,23.76161764489119,44.33333333333333
2015-07-17,Wheat,Loamy,6.5,18.6022696361123,80.0,9.10457472319282,77,60,45,80.28486055829008,60.66666666666666
2015-07-18,Wheat,Peaty,5.5,21.007813100766658,78.99218689923335,11.80569353686924,60,45,31,49.5756352036901,22.83333333333333
2015-07-19,Wheat,Loamy,6.5,14.943417083070976,80.0,10.300785882586595,77,60,45,45.653583297796665,60.66666666666666
2015-07-20,Wheat,Peaty,5.5,12.764609915246009,80.0,11.465764292589284,60,45,31,17.38256429942075,22.83333333333333
2015-07-21,Wheat,Saline,8.0,13.055359340302488,80.0,12.000051875194814,71,55,40,17.83983750200088,13.916666666666666
2015-07-22,Wheat,Clay,6.25,19.105611298042533,80.0,10.474141365554852,66,50,36,70.51762949370894,44.33333333333333
2015-07-23,Wheat,Peaty,5.5,13.747298701528203,80.0,7.163332195222704,60,45,31,19.097226177947025,22.83333333333333
2015-07-24,Wheat,Saline,8.0,24.445971728716103,75.5540282712839,8.050437444163768,71,55,40,33.01908550825532,13.916666666666666
2015-07-25,Wheat,Peaty,5.5,23.90715500834164,76.09284499165837,6.17632528358299,60,45,31,31.29867073016978,22.83333333333333
2015-07-26,Wheat,Saline,8.0,25.54150318018042,74.45849681981957,15.770746788405413,71,55,40,27.673610311338965,13.916666666666666
2015-07-27,Wheat,Peaty,5.5,25.897611870697244,74.10238812930275,19.18300395201585,60,45,31,22.10310092274516,22.83333333333333
2015-07-28,Wheat,Clay,6.25,18.725304355336096,80.0,10.894128503341308,66,50,36,65.46190748368652,44.33333333333333
2015-07-29,Wheat,Peaty,5.5,25.164641833784746,74.83535816621526,6.639198548059119,60,45,31,23.5235331108315,22.83333333333333
2015-07-30,Wheat,Saline,8.0,29.43567139577374,70.56432860422626,13.640621707163923,71,55,40,2.922040805827182,13.916666666666666
2015-07-31,Wheat,Saline,8.0,28.43271607588181,71.56728392411819,8.126943552220176,71,55,40,8.442046209298441,13.916666666666666
2015-08-01,Wheat,Sandy,6.75,26.24880839374932,73.75119160625069,13.65799243417897,55,40,27,21.39597991523264,35.58333333333333
2015-08-02,Wheat,Sandy,6.75,23.856506390056847,76.14349360994315,11.039780297258975,55,40,27,32.27068525302666,35.58333333333333
2015-08-03,Wheat,Sandy,6.75,24.606315720663765,75.39368427933624,11.938515580980573,55,40,27,31.89790478363786,35.58333333333333
2015-08-04,Wheat,Saline,8.0,26.009476080321257,73.99052391967874,10.927970496160654,71,55,40,23.819283988167715,13.916666666666666
2015-08-05,Wheat,Sandy,6.75,22.90752428111889,77.0924757188811,10.953207956796913,55,40,27,35.7879496216214,35.58333333333333
2015-08-06,Wheat,Loamy,6.5,28.526745393030605,71.47325460696939,11.170018282040676,77,60,45,14.067596367398911,60.66666666666666
2015-08-07,Wheat,Clay,6.25,28.533548008930183,71.46645199106982,6.276365032174151,66,50,36,8.327025618135647,44.33333333333333
2015-08-08,Wheat,Saline,8.0,15.111412554957122,80.0,10.275865859888947,71,55,40,26.56643436754238,13.916666666666666
2015-08-09,Wheat,Peaty,5.5,15.663055588004802,80.0,11.638570925032242,60,45,31,30.477790394692647,22.83333333333333
2015-08-10,Wheat,Saline,8.0,27.29619095634097,72.70380904365902,12.46187227510529,71,55,40,15.547790259372562,13.916666666666666
2015-08-11,Wheat,Sandy,6.75,27.9626387544291,72.0373612455709,7.061383680089509,55,40,27,8.837893948225211,35.58333333333333
2015-08-12,Wheat,Peaty,5.5,20.994764586291645,79.00523541370836,3.75755806895849,60,45,31,49.35159170741302,22.83333333333333
2015-08-13,Wheat,Clay,6.25,22.97935999591812,77.02064000408188,10.369756781661897,66,50,36,56.7586272822975,44.33333333333333
2015-08-14,Wheat,Loamy,6.5,23.933453097424547,76.06654690257545,11.420026904686276,77,60,45,45.286149316164405,60.66666666666666
2015-08-15,Wheat,Sandy,6.75,28.865775811788136,71.13422418821186,11.276921538660464,55,40,27,6.545016768323996,35.58333333333333
2015-08-16,Wheat,Sandy,6.75,25.244611159320087,74.75538884067991,13.060277673898872,55,40,27,29.736602418215583,35.58333333333333
2015-08-17,Wheat,Loamy,6.5,22.26896526178538,77.73103473821462,7.645289186171438,77,60,45,55.71838577322208,60.66666666666666
2015-08-18,Wheat,Peaty,5.5,15.820453609599674,80.0,11.948287178255324,60,45,31,30.47803597412584,22.83333333333333
2015-08-19,Wheat,Clay,6.25,19.131412067377568,80.0,10.505785257865224,66,50,36,64.94888937915964,44.33333333333333
2015-08-20,Wheat,Clay,6.25,28.785736771572388,71.21426322842761,12.79128078146754,66,50,36,8.468884940461558,44.33333333333333
2015-08-21,Wheat,Clay,6.25,23.653359151835147,76.34664084816485,11.529498877835614,66,50,36,44.995887725203225,44.33333333333333
2015-08-22,Wheat,Sandy,6.75,23.55196444994618,76.44803555005382,9.442933144794903,55,40,27,36.11056105720811,35.58333333333333
2015-08-23,Wheat,Saline,8.0,29.035190716431146,70.96480928356885,13.40143850098561,71,55,40,4.845103734419687,13.916666666666666
2015-08-24,Wheat,Saline,8.0,28.36322556023513,71.63677443976488,12.001815976596504,71,55,40,9.743116080152962,13.916666666666666
2015-08-25,Wheat,Loamy,6.5,28.81780895801551,71.18219104198448,9.633369554458303,77,60,45,10.196323881459696,60.66666666666666
2015-08-26,Wheat,Sandy,6.75,29.838735991071708,70.1612640089283,11.850889535946044,55,40,27,0.9236735609951198,35.58333333333333
2015-08-27,Wheat,Clay,6.25,28.74523577241812,71.25476422758189,13.880878889763563,66,50,36,7.724882773100099,44.33333333333333
2015-08-28,Wheat,Peaty,5.5,27.151164814942383,72.84883518505762,8.367133071109706,60,45,31,15.665391970184013,22.83333333333333
2015-08-29,Wheat,Loamy,6.5,23.95606621631031,76.04393378368968,6.597241890531822,77,60,45,48.99579928184426,60.66666666666666
2015-08-30,Wheat,Saline,8.0,26.417939676927297,73.58206032307271,9.019073601872094,71,55,40,23.179571567762377,13.916666666666666
2015-08-31,Wheat,Loamy,6.5,24.52623426842328,75.47376573157672,13.438511352777246,77,60,45,47.81668520737607,60.66666666666666
2015-09-01,Wheat,Loamy,6.5,13.618004650827018,80.0,6.561328350563744,77,60,45,31.36561544106016,60.66666666666666
2015-09-02,Wheat,Peaty,5.5,27.279669342027614,72.72033065797238,4.771570069607705,60,45,31,15.323106950404894,22.83333333333333
2015-09-03,Wheat,Clay,6.25,29.026156364834552,70.97384363516545,12.7147604489774,66,50,36,7.184741462914749,44.33333333333333
2015-09-04,Wheat,Peaty,5.5,29.21114017244311,70.78885982755689,8.396238194895409,60,45,31,3.907066359504356,22.83333333333333
2015-09-05,Wheat,Loamy,6.5,27.452349472250525,72.54765052774948,9.667454468954162,77,60,45,21.07679344725681,60.66666666666666
2015-09-06,Wheat,Saline,8.0,28.559136842988337,71.44086315701166,8.421736937379801,71,55,40,7.696310958570098,13.916666666666666
2015-09-07,Wheat,Peaty,5.5,27.29384958875279,72.70615041124721,14.082190460241016,60,45,31,14.667299911732997,22.83333333333333
2015-09-08,Wheat,Peaty,5.5,20.00814528181004,79.99185471818996,4.643493192084278,60,45,31,45.14225694904511,22.83333333333333
2015-09-09,Wheat,Saline,8.0,20.36505909012741,79.6349409098726,5.353074365266214,71,55,40,64.5407372680636,13.916666666666666
2015-09-10,Wheat,Saline,8.0,27.6071084375439,72.3928915624561,10.251681289722182,71,55,40,13.42524336125769,13.916666666666666
2015-09-11,Wheat,Peaty,5.5,25.303482984359423,74.69651701564058,6.478686329997123,60,45,31,27.09575101357792,22.83333333333333
2015-09-12,Wheat,Saline,8.0,27.684747855438005,72.315252144562,9.328153247131755,71,55,40,10.360546791616017,13.916666666666666
2015-09-13,Wheat,Saline,8.0,21.65755760057796,78.34244239942204,8.561127146462631,71,55,40,53.46225196139654,13.916666666666666
2015-09-14,Wheat,Clay,6.25,25.05110944842712,74.94889055157287,8.91113026101348,66,50,36,39.353996774330525,44.33333333333333
2015-09-15,Wheat,Clay,6.25,28.08511623925157,71.91488376074844,14.937047501595483,66,50,36,12.269602024538084,44.33333333333333
2015-09-16,Wheat,Saline,8.0,27.092070704177907,72.9079292958221,14.769482562538755,71,55,40,15.22961475011658,13.916666666666666
2015-09-17,Wheat,Clay,6.25,24.803349664337347,75.19665033566265,8.858143967580938,66,50,36,35.0326992361412,44.33333333333333
2015-09-18,Wheat,Loamy,6.5,25.12322461097052,74.87677538902949,4.652140170301834,77,60,45,41.84454162120037,60.66666666666666
2015-09-19,Wheat,Loamy,6.5,24.6953929175416,75.3046070824584,11.260006747963557,77,60,45,45.598060540321846,60.66666666666666
2015-09-20,Wheat,Clay,6.25,20.89828225064223,79.10171774935777,13.114487776830908,66,50,36,64.04671288986222,44.33333333333333
2015-09-21,Wheat,Saline,8.0,26.891016959819048,73.10898304018096,9.71679429998992,71,55,40,19.42365561734288,13.916666666666666
2015-09-22,Wheat,Clay,6.25,28.005122914953475,71.99487708504653,7.737469335389438,66,50,36,12.611687146413034,44.33333333333333
2015-09-23,Wheat,Peaty,5.5,28.12845685554406,71.87154314445594,10.72323999759766,60,45,31,10.271547759878642,22.83333333333333
2015-09-24,Wheat,Sandy,6.75,24.3070900838382,75.69290991616181,11.086278212074715,55,40,27,35.86044451999694,35.58333333333333
2015-09-25,Wheat,Saline,8.0,20.11024443422992,79.88975556577009,5.552963539182246,71,55,40,60.52434574120527,13.916666666666666
2015-09-26,Wheat,Loamy,6.5,27.554209897309352,72.44579010269065,8.631547578459937,77,60,45,19.60938705549436,60.66666666666666
2015-09-27,Wheat,Clay,6.25,24.01376493884709,75.98623506115291,5.003714962771478,66,50,36,41.857751860637656,44.33333333333333
2015-09-28,Wheat,Loamy,6.5,23.29375840335619,76.7062415966438,10.784907995702468,77,60,45,50.09049484637782,60.66666666666666
2015-09-29,Wheat,Loamy,6.5,18.457626845373383,80.0,7.946613396252291,77,60,45,70.64638459313683,60.66666666666666
2015-09-30,Wheat,Clay,6.25,25.450892483462827,74.54910751653718,4.135232076629347,66,50,36,35.38758991516709,44.33333333333333
2015-10-01,Wheat,Saline,8.0,28.424222398731807,71.57577760126819,14.358474134629958,71,55,40,8.16719114594794,13.916666666666666
2015-10-02,Wheat,Peaty,5.5,23.95816993541657,76.04183006458342,16.028618952391348,60,45,31,33.64088694174536,22.83333333333333
2015-10-03,Wheat,Loamy,6.5,24.1577319553111,75.8422680446889,9.191058058272322,77,60,45,56.98414547626869,60.66666666666666
2015-10-04,Wheat,Peaty,5.5,17.092115420834155,80.0,13.79881462201739,60,45,31,44.09846252426515,22.83333333333333
2015-10-05,Wheat,Peaty,5.5,19.734586275621275,80.0,10.955989276527118,60,45,31,49.03697805434472,22.83333333333333
2015-10-06,Wheat,Saline,8.0,23.476744579370767,76.52325542062923,6.37445449953556,71,55,40,32.6523776435897,13.916666666666666
2015-10-07,Wheat,Loamy,6.5,26.85562337227791,73.1443766277221,6.171531652693415,77,60,45,27.21332834436397,60.66666666666666
2015-10-08,Wheat,Peaty,5.5,25.96550378545684,74.03449621454317,12.314535904185377,60,45,31,16.82400409482513,22.83333333333333
2015-10-09,Wheat,Sandy,6.75,22.788536270070207,77.21146372992979,8.875176453082963,55,40,27,41.84420866952445,35.58333333333333
2015-10-10,Wheat,Clay,6.25,18.918362770864697,80.0,14.283449857817311,66,50,36,60.59166466225416,44.33333333333333
2015-10-11,Wheat,Peaty,5.5,25.1328831543706,74.8671168456294,10.8041006188419,60,45,31,24.0092355818271,22.83333333333333
2015-10-12,Wheat,Peaty,5.5,28.99642510763289,71.00357489236711,9.711170620602214,60,45,31,5.440170475737529,22.83333333333333
2015-10-13,Wheat,Peaty,5.5,28.68742095365748,71.31257904634252,13.470555886680732,60,45,31,8.556105583924651,22.83333333333333
2015-10-14,Wheat,Clay,6.25,28.36826879578245,71.63173120421754,9.595281453658256,66,50,36,10.42505905259589,44.33333333333333
2015-10-15,Wheat,Sandy,6.75,29.72444232495649,70.2755576750435,9.278263818344058,55,40,27,1.6202750195843354,35.58333333333333
2015-10-16,Wheat,Saline,8.0,22.565334220373053,77.43466577962695,14.797887696941562,71,55,40,46.826086107018014,13.916666666666666
2015-10-17,Wheat,Clay,6.25,26.92091112426039,73.07908887573961,16.75810211670059,66,50,36,19.42507900232558,44.33333333333333
2015-10-18,Wheat,Loamy,6.5,24.36427531878931,75.63572468121069,15.611190159630455,77,60,45,44.25115664946495,60.66666666666666
2015-10-19,Wheat,Peaty,5.5,29.46298227215093,70.53701772784908,8.688474239837339,60,45,31,3.1001499798639056,22.83333333333333
2015-10-20,Wheat,Saline,8.0,29.8969904547193,70.1030095452807,9.800088273454866,71,55,40,0.6185001244931492,13.916666666666666
2015-10-21,Wheat,Clay,6.25,23.19014936127914,76.80985063872086,12.0186943547513,66,50,36,55.81114049886264,44.33333333333333
2015-10-22,Wheat,Sandy,6.75,27.916066764420933,72.08393323557907,6.201692999046626,55,40,27,12.065289607291096,35.58333333333333
2015-10-23,Wheat,Saline,8.0,28.44794972011048,71.55205027988953,10.889415799306146,71,55,40,8.488312223039951,13.916666666666666
2015-10-24,Wheat,Loamy,6.5,28.05953935813816,71.94046064186185,8.233039579594582,77,60,45,13.961190036062652,60.66666666666666
2015-10-25,Wheat,Clay,6.25,27.21710714763993,72.78289285236008,12.217449881204145,66,50,36,18.73696387664986,44.33333333333333
2015-10-26,Wheat,Loamy,6.5,28.91534746519929,71.08465253480071,11.18909909400245,77,60,45,10.175778781423896,60.66666666666666
2015-10-27,Wheat,Loamy,6.5,29.95080526427853,70.04919473572147,10.729719419874067,77,60,45,0.3810089162551758,60.66666666666666
2015-10-28,Wheat,Saline,8.0,21.400963465623683,78.59903653437632,13.763390811414007,71,55,40,54.74513088667297,13.916666666666666
2015-10-29,Wheat,Clay,6.25,27.97095546169588,72.02904453830412,11.403620916838596,66,50,36,12.534929878794372,44.33333333333333
2015-10-30,Wheat,Clay,6.25,15.087195303619684,80.0,14.676013251864587,66,50,36,33.1313183471827,44.33333333333333
2015-10-31,Wheat,Sandy,6.75,16.702159976495732,80.0,10.131389224512942,55,40,27,41.61154868746729,35.58333333333333
2015-11-01,Wheat,Clay,6.25,26.5232831370338,73.4767168629662,11.520307217513423,66,50,36,21.54471009617357,44.33333333333333
2015-11-02,Wheat,Saline,8.0,10.37700357530808,80.0,9.458807929308474,71,55,40,2.4386250051962564,13.916666666666666
2015-11-03,Wheat,Loamy,6.5,24.776531441681705,75.2234685583183,10.9904044388051,77,60,45,50.07620565284926,60.66666666666666
2015-11-04,Wheat,Loamy,6.5,19.5386553866524,80.0,9.86125170387289,77,60,45,81.6760263020033,60.66666666666666
2015-11-05,Wheat,Sandy,6.75,17.257781092700384,80.0,5.683713660979045,55,40,27,43.34708297638018,35.58333333333333
2015-11-06,Wheat,Peaty,5.5,11.363676263878816,80.0,12.197188376665254,60,45,31,6.915339409594152,22.83333333333333
2015-11-07,Wheat,Saline,8.0,11.828954417979022,80.0,10.699546855351503,71,55,40,11.205910410758651,13.916666666666666
2015-11-08,Wheat,Saline,8.0,22.56670006965568,77.43329993034432,9.17937287173726,71,55,40,46.98177643142707,13.916666666666666
2015-11-09,Wheat,Saline,8.0,15.723833497827476,80.0,9.904251100580463,71,55,40,29.71878678873471,13.916666666666666
2015-11-10,Wheat,Saline,8.0,18.308971373902992,80.0,13.828203090811854,71,55,40,44.72212271331916,13.916666666666666
2015-11-11,Wheat,Saline,8.0,15.877453151965415,80.0,13.208275475203592,71,55,40,32.75261788868551,13.916666666666666
2015-11-12,Wheat,Saline,8.0,23.95380771358533,76.04619228641467,9.283210656316356,71,55,40,28.47324258543981,13.916666666666666
2015-11-13,Wheat,Sandy,6.75,13.624701825040956,80.0,8.404618469803987,55,40,27,21.46233578491365,35.58333333333333
2015-11-14,Wheat,Peaty,5.5,23.440093039950305,76.55990696004969,18.865481602046543,60,45,31,36.49906941908602,22.83333333333333
2015-11-15,Wheat,Peaty,5.5,21.699570612330817,78.30042938766918,10.582402099928734,60,45,31,42.8888294041184,22.83333333333333
2015-11-16,Wheat,Loamy,6.5,25.201622864694777,74.79837713530523,14.346482615054596,77,60,45,41.05361724372117,60.66666666666666
2015-11-17,Wheat,Peaty,5.5,11.286320891126238,80.0,11.053855655362696,60,45,31,6.534232023547767,22.83333333333333
2015-11-18,Wheat,Peaty,5.5,12.331570832960818,80.0,17.282710899891462,60,45,31,12.078286353583342,22.83333333333333
2015-11-19,Wheat,Saline,8.0,17.00263778177723,80.0,11.012399161258331,71,55,40,45.9391053604614,13.916666666666666
2015-11-20,Wheat,Peaty,5.5,21.02999966077148,78.97000033922852,11.418946259369706,60,45,31,50.59104190347452,22.83333333333333
2015-11-21,Wheat,Peaty,5.5,17.754166539583114,80.0,7.267759816180279,60,45,31,48.37738494036724,22.83333333333333
2015-11-22,Wheat,Peaty,5.5,16.99040272158229,80.0,11.491363579200986,60,45,31,31.85646465527268,22.83333333333333
2015-11-23,Wheat,Peaty,5.5,14.986997519032863,80.0,9.575825750524924,60,45,31,21.7327996958275,22.83333333333333
2015-11-24,Wheat,Clay,6.25,19.634210885362887,80.0,11.697549048263262,66,50,36,74.34361332587874,44.33333333333333
2015-11-25,Wheat,Loamy,6.5,20.83490769824288,79.16509230175713,9.424762761053984,77,60,45,81.08960794662597,60.66666666666666
2015-11-26,Wheat,Loamy,6.5,16.46572647755322,80.0,12.087166140610496,77,60,45,60.28666074512247,60.66666666666666
2015-11-27,Wheat,Peaty,5.5,21.208115346116408,78.79188465388359,8.564826162226925,60,45,31,45.52344537168512,22.83333333333333
2015-11-28,Wheat,Sandy,6.75,21.681802824593728,78.31819717540627,11.09882240133702,55,40,27,47.98686194175255,35.58333333333333
2015-11-29,Wheat,Loamy,6.5,18.948363171307403,80.0,8.373616399851716,77,60,45,83.04876423381891,60.66666666666666
2015-11-30,Wheat,Sandy,6.75,21.80672237383297,78.19327762616703,9.93103442483322,55,40,27,47.13705768847126,35.58333333333333
2015-12-01,Wheat,Peaty,5.5,25.744371041878225,74.25562895812178,10.84468398980333,60,45,31,22.17452154906479,22.83333333333333
2015-12-02,Wheat,Peaty,5.5,20.21083910804945,79.78916089195056,8.897326204673853,60,45,31,50.02879035197368,22.83333333333333
2015-12-03,Wheat,Sandy,6.75,23.35753536528851,76.64246463471149,10.59192513306096,55,40,27,43.4059145511773,35.58333333333333
2015-12-04,Wheat,Sandy,6.75,10.120731660589856,80.0,12.30832172922752,55,40,27,0.6920558129216873,35.58333333333333
2015-12-05,Wheat,Saline,8.0,16.44565948846773,80.0,9.432429634699568,71,55,40,40.93698252265305,13.916666666666666
2015-12-06,Wheat,Saline,8.0,16.936575088937094,80.0,15.459841047590384,71,55,40,42.21581114217166,13.916666666666666
2015-12-07,Wheat,Sandy,6.75,15.543948748527477,80.0,7.523785199411989,55,40,27,32.4604242660859,35.58333333333333
2015-12-08,Wheat,Peaty,5.5,24.2483091665962,75.7516908334038,6.138859676944362,60,45,31,32.75669657592447,22.83333333333333
2015-12-09,Wheat,Sandy,6.75,19.54226620491244,80.0,17.659644123940957,55,40,27,59.93584378889803,35.58333333333333
2015-12-10,Wheat,Saline,8.0,27.954942130133325,72.04505786986667,10.553864259672038,71,55,40,10.55865261001631,13.916666666666666
2015-12-11,Wheat,Saline,8.0,18.63313446968157,80.0,11.698018559378763,71,55,40,49.952609948656985,13.916666666666666
2015-12-12,Wheat,Clay,6.25,28.726662658649044,71.27333734135095,10.220322289790172,66,50,36,10.104486252698072,44.33333333333333
2015-12-13,Wheat,Loamy,6.5,19.348149877463616,80.0,10.138424628148105,77,60,45,91.00133147290876,60.66666666666666
2015-12-14,Wheat,Saline,8.0,20.8453466098562,79.1546533901438,10.073635628348017,71,55,40,55.03611531246101,13.916666666666666
2015-12-15,Wheat,Loamy,6.5,24.39928368973712,75.60071631026288,16.918492007741904,77,60,45,46.47728768835808,60.66666666666666
2015-12-16,Wheat,Saline,8.0,22.38119195733999,77.61880804266,10.634852617250786,71,55,40,44.4429260995421,13.916666666666666
2015-12-17,Wheat,Loamy,6.5,16.55070852869857,80.0,14.960029367451146,77,60,45,64.93395633917557,60.66666666666666
2015-12-18,Wheat,Clay,6.25,25.043765757576928,74.95623424242308,7.100819111097108,66,50,36,39.026457626532576,44.33333333333333
2015-12-19,Wheat,Loamy,6.5,18.81340416343128,80.0,5.956158913981759,77,60,45,85.95717865219126,60.66666666666666
